seed,protocol,fold_or_condition,partition,class,n,raw_mean,raw_sd,raw_q25,raw_median,raw_q75,latent_mean,latent_sd,latent_q25,latent_median,latent_q75
43,group_lonso,S5,train,gangue,40,0.7167715628,0.0407985767,0.6943728820,0.7243267639,0.7403375068,0.7721176089,0.0349800270,0.7473370087,0.7633340361,0.7998828409
43,group_lonso,S6,test,coal,10,0.2959586854,0.0273141318,0.2839847246,0.3048219527,0.3133667481,0.2358564845,0.0400362854,0.2385678104,0.2453755575,0.2525090080
43,group_lonso,S6,test,empty,9,0.3496850116,0.0504966852,0.3218722733,0.3453723663,0.3794827959,0.3314107296,0.0481148217,0.3028410213,0.3384012612,0.3587041683
43,group_lonso,S6,test,gangue,11,0.7751637730,0.0511232983,0.7318018129,0.7808299667,0.8202319239,0.8585445405,0.0274190880,0.8438572266,0.8536104891,0.8752028925
43,group_lonso,S6,train,coal,34,0.3137803448,0.0338595552,0.2891528804,0.3079878227,0.3242258577,0.2834473936,0.0277872212,0.2641997776,0.2828082941,0.3073970196
43,group_lonso,S6,train,empty,29,0.3650003927,0.0373616783,0.3315367633,0.3646919696,0.3902132002,0.3499458961,0.0334439487,0.3278207841,0.3506729430,0.3679142499
43,group_lonso,S6,train,gangue,40,0.7680663327,0.0475451144,0.7338430459,0.7655804822,0.8095635636,0.8072851609,0.0373131670,0.7800895658,0.8053082457,0.8406524245
43,heldout_overlay,hydraulic_support_-3dB,test,coal,10,0.2621413030,0.0239570070,0.2540928252,0.2590391618,0.2757101197,0.2279558838,0.0394428049,0.1981073144,0.2302773581,0.2445499806
43,heldout_overlay,hydraulic_support_-3dB,test,empty,9,0.4638189234,0.0443119207,0.4390344135,0.4726131282,0.4861968966,0.3339453861,0.0265964945,0.3190530118,0.3290502243,0.3555024420
43,heldout_overlay,hydraulic_support_-3dB,test,gangue,11,0.7841422557,0.0599990556,0.7472518830,0.7858570220,0.8213912853,0.8390207730,0.0363242063,0.8233514849,0.8283391640,0.8639902801
43,heldout_overlay,hydraulic_support_-3dB,train,coal,34,0.3267608050,0.0415605991,0.3023443262,0.3317200919,0.3520146988,0.2764302117,0.0336149730,0.2583523684,0.2708751407,0.2958480669
43,heldout_overlay,hydraulic_support_-3dB,train,empty,29,0.3755702601,0.0407766674,0.3441734825,0.3770132954,0.3998653488,0.3297280763,0.0310313032,0.3052605624,0.3421039426,0.3492312886
43,heldout_overlay,hydraulic_support_-3dB,train,gangue,40,0.7516731891,0.0552894428,0.7190005856,0.7528344767,0.7936997334,0.7949809876,0.0419069716,0.7758045083,0.7986217375,0.8197194382
43,heldout_overlay,hydraulic_support_-6dB,test,coal,10,0.3279257538,0.0462136051,0.2953746835,0.3327419863,0.3519407172,0.2914197664,0.0234114639,0.2770607032,0.2833361868,0.3124707155
43,heldout_overlay,hydraulic_support_-6dB,test,empty,9,0.3409002664,0.0357603966,0.3096894637,0.3393007502,0.3581757725,0.3308789812,0.0352099695,0.3134614495,0.3320870267,0.3491475946
43,heldout_overlay,hydraulic_support_-6dB,test,gangue,11,0.8255816431,0.0401938973,0.7991941362,0.8272108201,0.8540581728,0.8724150879,0.0320536789,0.8496491753,0.8718937774,0.8885156160
43,heldout_overlay,hydraulic_support_-6dB,train,coal,34,0.2855136087,0.0330920278,0.2667853047,0.2849433194,0.3062976406,0.2494715995,0.0295900971,0.2272370455,0.2431771241,0.2741976614
43,heldout_overlay,hydraulic_support_-6dB,train,empty,29,0.3675452922,0.0506646413,0.3389295094,0.3769224983,0.4060742444,0.3494842691,0.0383657965,0.3246770158,0.3513896470,0.3696049983
43,heldout_overlay,hydraulic_support_-6dB,train,gangue,40,0.7404303748,0.0387683617,0.7190402691,0.7349477764,0.7686874686,0.7968249500,0.0378210137,0.7805112364,0.8054839941,0.8213560303
43,heldout_overlay,hydraulic_support_0dB,test,coal,10,0.3134251911,0.0406321514,0.2937583528,0.3119289701,0.3345098664,0.3183351425,0.0213288938,0.3015211650,0.3168568804,0.3367975054
43,heldout_overlay,hydraulic_support_0dB,test,empty,9,0.3535479358,0.0491986577,0.3404600909,0.3512753419,0.3758902326,0.3133890352,0.0600523548,0.2770235173,0.3301838377,0.3635009552
43,heldout_overlay,hydraulic_support_0dB,test,gangue,11,0.7652166406,0.0309792724,0.7403939059,0.7609166009,0.7931985023,0.7640847897,0.0458064357,0.7448104714,0.7617669772,0.7927723926
